Opentime,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1699761600000,36988.76000000,37171.10000000,36913.28000000,37127.95000000,2922.37844000,1699775999999,108352259.03422250,127904,1453.10885000,53866230.34444150,0
1699776000000,37127.95000000,37132.36000000,37026.69000000,37055.50000000,2825.04469000,1699790399999,104761874.65950650,130125,1330.45145000,49336522.58984870,0
1699790400000,37055.49000000,37222.22000000,36931.10000000,37152.11000000,3875.65107000,1699804799999,143755725.62413750,165806,1958.96271000,72669812.72295470,0
1699804800000,37152.10000000,37200.00000000,37051.95000000,37105.01000000,2221.61782000,1699819199999,82476413.12836060,113792,1055.87678000,39199202.48996120,0
1699819200000,37105.00000000,37202.09000000,36938.23000000,37064.13000000,2402.04258000,1699833599999,89100124.67617430,111553,1127.12110000,41808799.24398000,0
1699833600000,37064.13000000,37417.99000000,36852.11000000,36914.01000000,5822.70718000,1699847999999,216188885.30806540,205110,2846.63304000,105707416.99011840,0
1699848000000,36914.01000000,37044.88000000,36755.00000000,36960.29000000,3900.97629000,1699862399999,143978015.56845380,152655,1913.94108000,70655693.66548960,0
1699862400000,36960.28000000,37050.00000000,36692.58000000,36810.02000000,4369.74620000,1699876799999,161299358.64148460,160682,1997.93992000,73748448.99939290,0
1699876800000,36810.02000000,36945.89000000,36534.04000000,36841.91000000,7276.03185000,1699891199999,267610725.41883080,266833,3477.82884000,127928640.77170730,0
1699891200000,36841.90000000,37031.45000000,36601.00000000,36844.98000000,4846.32949000,1699905599999,178304485.98917460,192332,2246.71805000,82672928.61831500,0
1699905600000,36844.98000000,36875.00000000,36333.00000000,36462.93000000,6582.39151000,1699919999999,240655991.37813520,239579,2959.38419000,108203465.86629420,0
1699920000000,36462.93000000,36490.22000000,36190.17000000,36448.07000000,4651.02522000,1699934399999,169111020.24680390,167642,2102.04092000,76441359.21768190,0
1699934400000,36448.08000000,36714.11000000,36381.10000000,36683.86000000,2922.79831000,1699948799999,106965966.66073780,114041,1457.88254000,53350957.00229160,0
1699948800000,36683.86000000,36744.00000000,36236.36000000,36259.18000000,5833.01448000,1699963199999,212896962.10438830,193584,2490.86907000,90889074.54376020,0
1699963200000,36259.17000000,36693.01000000,35889.00000000,36147.09000000,10629.71435000,1699977599999,386425586.07040090,328031,5098.48717000,185398575.69370020,0
