Opentime,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1703810280000,42621.07000000,42638.80000000,42621.07000000,42630.29000000,18.77793000,1703810339999,800528.75209650,790,9.41243000,401253.32629910,0
1703810340000,42630.29000000,42646.00000000,42612.00000000,42614.00000000,28.11480000,1703810399999,1198560.90379280,772,10.57315000,450725.64009150,0
1703810400000,42613.99000000,42638.24000000,42596.38000000,42599.49000000,20.88506000,1703810459999,890074.46947090,1100,6.81780000,290592.35592960,0
1703810460000,42599.49000000,42599.99000000,42551.56000000,42557.10000000,19.66294000,1703810519999,837095.23277040,612,5.53793000,235690.31511990,0
1703810520000,42557.10000000,42571.10000000,42548.10000000,42554.00000000,15.19319000,1703810579999,646594.07975620,633,6.62651000,282008.46040180,0
1703810580000,42554.00000000,42591.10000000,42553.99000000,42591.10000000,15.02807000,1703810639999,639773.30949390,807,12.53785000,533732.94805790,0
1703810640000,42591.10000000,42597.69000000,42581.10000000,42597.68000000,15.41863000,1703810699999,656619.10365940,973,8.83881000,376395.66862970,0
1703810700000,42597.69000000,42601.10000000,42553.99000000,42554.00000000,19.73530000,1703810759999,840172.99941220,1159,6.08622000,259056.76874790,0
1703810760000,42553.99000000,42588.00000000,42553.99000000,42587.99000000,21.04845000,1703810819999,895843.26543210,855,15.20026000,646924.24962390,0
1703810820000,42588.00000000,42611.10000000,42583.37000000,42611.10000000,22.69958000,1703810879999,967021.48949920,815,12.48229000,531742.20896510,0
1703810880000,42611.10000000,42611.10000000,42580.62000000,42580.63000000,9.60656000,1703810939999,409260.05915100,659,0.75847000,32314.66723460,0
1703810940000,42580.62000000,42595.48000000,42561.71000000,42561.72000000,19.57212000,1703810999999,833318.23698070,960,10.41733000,443502.39846610,0
1703811000000,42561.72000000,42581.10000000,42550.00000000,42550.01000000,12.17934000,1703811059999,518411.45333590,663,5.18637000,220732.67400030,0
1703811060000,42550.01000000,42555.86000000,42534.00000000,42534.00000000,22.24922000,1703811119999,946695.01701440,687,5.33135000,226845.29783020,0
1703811120000,42534.00000000,42535.99000000,42466.08000000,42466.44000000,40.71687000,1703811179999,1730239.42074170,2261,7.09374000,301406.26607430,0
1703811180000,42466.45000000,42472.66000000,42429.00000000,42453.52000000,47.93564000,1703811239999,2034841.68382800,2620,18.47673000,784269.37325710,0
1703811240000,42453.52000000,42464.03000000,42425.00000000,42429.72000000,55.36900000,1703811299999,2349777.57248330,1683,32.31813000,1371513.07707380,0
1703811300000,42429.71000000,42455.52000000,42406.52000000,42454.99000000,42.84153000,1703811359999,1817910.72230050,1682,23.34485000,990657.40446350,0
1703811360000,42454.98000000,42468.20000000,42418.48000000,42419.07000000,29.41458000,1703811419999,1248589.96462930,1133,6.09789000,258881.39325420,0
1703811420000,42419.06000000,42419.07000000,42367.07000000,42385.99000000,98.05786000,1703811479999,4156868.66113670,2315,19.18656000,813464.17799850,0
1703811480000,42386.00000000,42404.15000000,42383.37000000,42392.84000000,29.23354000,1703811539999,1239261.10294120,1041,19.39122000,822007.01324920,0
1703811540000,42392.84000000,42407.12000000,42376.91000000,42407.11000000,23.49151000,1703811599999,995833.30035490,1000,13.94177000,591022.14546520,0
1703811600000,42407.12000000,42412.85000000,42363.87000000,42363.87000000,34.13869000,1703811659999,1447236.25385850,1214,8.64014000,366217.86840130,0
1703811660000,42363.88000000,42363.88000000,42100.00000000,42243.98000000,407.52230000,1703811719999,17205069.92778370,12575,180.06071000,7601613.69317730,0
1703811720000,42243.98000000,42296.29000000,42226.43000000,42292.57000000,118.62502000,1703811779999,5013757.89099510,2927,79.68768000,3367769.50643660,0
1703811780000,42292.57000000,42331.68000000,42285.69000000,42328.03000000,46.07281000,1703811839999,1949287.43102350,2006,25.88214000,1094934.12436670,0
1703811840000,42328.03000000,42344.02000000,42303.62000000,42337.99000000,35.80907000,1703811899999,1515668.08956630,1436,24.48746000,1036510.84023880,0
1703811900000,42338.00000000,42365.83000000,42264.00000000,42278.00000000,47.72123000,1703811959999,2019454.01011850,1484,20.47672000,866568.28028780,0
1703811960000,42278.01000000,42345.63000000,42273.16000000,42342.07000000,41.30032000,1703812019999,1747195.60643470,1156,23.66819000,1001210.05687120,0
1703812020000,42342.06000000,42415.56000000,42342.06000000,42411.19000000,33.82054000,1703812079999,1433251.69480280,1930,25.81416000,1094041.96808920,0
1703812080000,42411.18000000,42457.89000000,42396.70000000,42457.89000000,59.78857000,1703812139999,2537032.08555310,2505,42.28054000,1794067.73731610,0
1703812140000,42457.89000000,42520.02000000,42453.89000000,42486.01000000,123.03873000,1703812199999,5228180.78977170,4391,51.47797000,2187110.72021020,0
1703812200000,42486.00000000,42491.01000000,42445.73000000,42452.59000000,20.91811000,1703812259999,888413.50081650,1082,7.53577000,320036.28605500,0
1703812260000,42452.60000000,42464.72000000,42440.12000000,42440.15000000,31.48066000,1703812319999,1336412.15112450,1776,12.47802000,529635.31178000,0
1703812320000,42440.14000000,42489.61000000,42440.14000000,42489.61000000,28.91678000,1703812379999,1227973.51782400,1176,15.45382000,656183.27446950,0
1703812380000,42489.61000000,42500.44000000,42476.00000000,42483.01000000,11.38039000,1703812439999,483504.33796880,769,6.28907000,267188.22650890,0
1703812440000,42483.02000000,42483.02000000,42463.96000000,42463.97000000,19.80802000,1703812499999,841324.05147830,907,3.32498000,141206.13177860,0
1703812500000,42463.97000000,42530.08000000,42457.17000000,42530.07000000,59.19135000,1703812559999,2516055.42412340,1865,48.09622000,2044612.53490550,0
1703812560000,42530.08000000,42530.08000000,42502.81000000,42530.07000000,40.37179000,1703812619999,1716526.48653550,1483,17.04390000,724626.08322610,0
1703812620000,42530.08000000,42535.46000000,42516.00000000,42534.23000000,27.97092000,1703812679999,1189521.03254160,955,14.52635000,617737.72594760,0
1703812680000,42534.23000000,42539.82000000,42532.00000000,42539.81000000,27.05564000,1703812739999,1150891.91010950,560,17.31072000,736352.55423540,0
1703812740000,42539.81000000,42539.82000000,42500.02000000,42514.99000000,21.22962000,1703812799999,902479.62784310,801,12.41264000,527611.13971610,0
1703812800000,42515.21000000,42519.99000000,42475.10000000,42475.10000000,16.29422000,1703812859999,692348.69859960,846,7.02845000,298578.54492240,0
1703812860000,42475.10000000,42475.11000000,42430.62000000,42430.63000000,21.82243000,1703812919999,926464.71433070,770,6.62796000,281382.65126370,0
1703812920000,42430.63000000,42430.63000000,42391.10000000,42405.05000000,25.79781000,1703812979999,1094050.64623920,1307,10.88145000,461490.17471470,0
1703812980000,42405.04000000,42425.20000000,42374.55000000,42421.74000000,31.55166000,1703813039999,1337737.63378750,1493,17.92814000,760185.93513550,0
1703813040000,42421.75000000,42426.00000000,42333.55000000,42341.11000000,78.69598000,1703813099999,3334957.91619020,2256,37.64195000,1595224.91508990,0
1703813100000,42341.11000000,42363.42000000,42303.67000000,42313.71000000,34.58976000,1703813159999,1464196.22204990,2072,16.27733000,689033.39874650,0
1703813160000,42313.71000000,42360.00000000,42313.71000000,42349.99000000,27.41244000,1703813219999,1160678.45347420,1479,15.47703000,655267.51114120,0
1703813220000,42350.00000000,42411.10000000,42349.99000000,42391.60000000,21.41312000,1703813279999,907836.74442100,972,11.45588000,485585.77243870,0
1703813280000,42391.61000000,42391.61000000,42373.46000000,42376.00000000,20.10557000,1703813339999,852206.52271560,664,5.14802000,218179.74181650,0
1703813340000,42376.01000000,42395.92000000,42364.49000000,42384.23000000,21.42782000,1703813399999,908244.81741470,726,12.78070000,541700.89131380,0
1703813400000,42384.22000000,42409.44000000,42341.94000000,42341.94000000,31.27534000,1703813459999,1325681.38805630,1140,14.53471000,616187.40771920,0
1703813460000,42341.95000000,42357.14000000,42306.21000000,42314.20000000,39.44037000,1703813519999,1669576.42376400,1515,19.98477000,846026.56058260,0
1703813520000,42314.20000000,42314.21000000,42271.10000000,42301.99000000,38.95756000,1703813579999,1647594.00673640,2176,21.52864000,910440.70582950,0
1703813580000,42302.00000000,42318.84000000,42260.26000000,42306.01000000,30.22610000,1703813639999,1278413.96904580,1511,11.56165000,488932.68386110,0
1703813640000,42306.01000000,42306.01000000,42241.10000000,42260.59000000,43.79445000,1703813699999,1850981.63865830,1884,15.43396000,652345.72624830,0
1703813700000,42260.58000000,42296.47000000,42227.52000000,42230.64000000,44.41948000,1703813759999,1876979.99852230,1761,19.41278000,820371.78193710,0
1703813760000,42230.64000000,42274.00000000,42224.41000000,42260.73000000,39.12480000,1703813819999,1652932.10147990,1576,23.16240000,978542.65852260,0
1703813820000,42260.74000000,42260.74000000,42188.00000000,42244.08000000,85.95217000,1703813879999,3628373.83372640,2853,50.57478000,2134855.54287420,0
1703813880000,42244.08000000,42267.09000000,42211.10000000,42214.01000000,35.39014000,1703813939999,1494731.43223610,1255,14.31139000,604425.15053500,0
1703813940000,42214.01000000,42247.49000000,42200.00000000,42202.67000000,29.67193000,1703813999999,1252875.03194940,1188,8.40850000,354976.80847530,0
1703814000000,42202.67000000,42247.00000000,42169.46000000,42246.00000000,56.88950000,1703814059999,2400799.49669450,1925,26.03132000,1098487.24802300,0
1703814060000,42246.01000000,42263.31000000,42174.28000000,42174.51000000,46.55782000,1703814119999,1965465.55920490,1678,19.77384000,834985.39774740,0
1703814120000,42174.52000000,42210.21000000,42088.92000000,42210.21000000,126.36516000,1703814179999,5324829.37954300,4278,47.44449000,1999367.21218890,0
1703814180000,42210.20000000,42279.11000000,42210.00000000,42275.79000000,89.10658000,1703814239999,3764999.11698320,1971,61.49920000,2598484.04325210,0
1703814240000,42275.79000000,42296.10000000,42233.39000000,42255.92000000,66.98125000,1703814299999,2830671.94162460,1798,21.55209000,910750.11917950,0
1703814300000,42255.92000000,42290.00000000,42255.91000000,42259.17000000,19.99547000,1703814359999,845436.04880970,1006,10.75900000,454864.82154900,0
1703814360000,42259.16000000,42262.79000000,42169.95000000,42178.00000000,93.18042000,1703814419999,3931639.62145410,1926,26.25383000,1107754.22240270,0
1703814420000,42178.00000000,42191.10000000,42158.82000000,42185.84000000,35.43369000,1703814479999,1494361.96133570,1368,15.43291000,650814.49782940,0
1703814480000,42185.85000000,42238.00000000,42154.66000000,42230.04000000,101.89044000,1703814539999,4300926.96219880,1483,81.43142000,3437344.27787160,0
1703814540000,42230.04000000,42238.13000000,42221.66000000,42236.02000000,17.34666000,1703814599999,732630.93149850,874,8.94745000,377883.49571790,0
1703814600000,42236.02000000,42269.23000000,42222.00000000,42264.51000000,32.36005000,1703814659999,1367280.95405060,1399,19.24487000,813075.81270600,0
1703814660000,42264.51000000,42300.00000000,42264.50000000,42294.02000000,22.12180000,1703814719999,935385.57265680,996,14.64879000,619396.49844770,0
1703814720000,42294.00000000,42300.00000000,42271.10000000,42299.99000000,22.81988000,1703814779999,965030.17435160,1157,11.61799000,491329.43120880,0
1703814780000,42299.99000000,42321.09000000,42292.00000000,42307.79000000,19.75848000,1703814839999,835909.08594240,1058,10.47775000,443271.11658840,0
1703814840000,42307.79000000,42331.10000000,42296.66000000,42331.09000000,15.12838000,1703814899999,640061.81877170,843,11.03041000,466695.84157730,0
1703814900000,42331.10000000,42333.00000000,42288.35000000,42297.40000000,24.02723000,1703814959999,1016820.73042290,958,4.65935000,197156.01348250,0
1703814960000,42297.40000000,42328.72000000,42297.40000000,42306.27000000,12.67757000,1703815019999,536416.92718260,1114,6.94796000,293962.32980150,0
1703815020000,42306.27000000,42330.87000000,42303.36000000,42330.86000000,10.46386000,1703815079999,442787.84400140,1157,5.15909000,218314.43502700,0
1703815080000,42330.87000000,42337.41000000,42319.72000000,42337.40000000,16.52571000,1703815139999,699484.20653490,828,10.29484000,435757.86744640,0
1703815140000,42337.40000000,42345.08000000,42332.00000000,42332.01000000,10.28008000,1703815199999,435262.82171140,639,4.17386000,176721.35474560,0
1703815200000,42332.00000000,42368.87000000,42318.91000000,42353.79000000,30.14290000,1703815259999,1276507.13451930,2022,22.44774000,950650.96026610,0
1703815260000,42353.80000000,42353.80000000,42290.00000000,42290.00000000,14.90030000,1703815319999,630479.57010880,915,4.57565000,193647.59299860,0
1703815320000,42290.00000000,42304.00000000,42282.39000000,42290.00000000,13.58568000,1703815379999,574564.14046600,743,6.02700000,254881.72500830,0
1703815380000,42290.01000000,42331.10000000,42280.00000000,42331.09000000,21.41381000,1703815439999,905725.43027800,900,13.53820000,572657.34314130,0
1703815440000,42331.10000000,42341.10000000,42307.01000000,42321.10000000,16.47417000,1703815499999,697307.39165850,1125,7.94346000,336231.48523740,0
1703815500000,42321.09000000,42330.14000000,42308.17000000,42311.60000000,20.67324000,1703815559999,874922.77540570,1073,8.23290000,348433.45168840,0
1703815560000,42311.60000000,42320.00000000,42293.41000000,42316.20000000,12.78289000,1703815619999,540757.56297760,877,6.57718000,278237.48805700,0
1703815620000,42316.20000000,42321.09000000,42300.00000000,42300.01000000,34.41206000,1703815679999,1455987.37747150,925,15.45622000,653905.15775960,0
1703815680000,42300.01000000,42334.01000000,42300.00000000,42328.85000000,11.19726000,1703815739999,473823.84298470,659,8.22863000,348159.65510100,0
1703815740000,42328.84000000,42335.63000000,42328.84000000,42335.63000000,12.15971000,1703815799999,514777.67091070,319,5.67099000,240074.40620680,0
1703815800000,42335.63000000,42335.63000000,42280.00000000,42284.33000000,21.75404000,1703815859999,920279.57198060,893,5.66421000,239570.32381710,0
1703815860000,42284.32000000,42284.36000000,42269.62000000,42278.00000000,14.97829000,1703815919999,633207.88986340,605,5.27042000,222804.63537630,0
1703815920000,42278.00000000,42278.00000000,42261.11000000,42267.19000000,11.68451000,1703815979999,493880.69345400,498,3.79439000,160367.80033660,0
1703815980000,42267.20000000,42311.10000000,42261.10000000,42311.09000000,11.77754000,1703816039999,498020.53818750,701,7.86398000,332554.74909230,0
1703816040000,42311.10000000,42315.99000000,42304.00000000,42305.69000000,10.97673000,1703816099999,464460.51800470,512,3.40135000,143918.93091460,0
1703816100000,42305.70000000,42330.00000000,42305.69000000,42329.67000000,16.47701000,1703816159999,697341.24735460,666,9.43080000,399088.62905160,0
1703816160000,42329.68000000,42329.68000000,42309.08000000,42316.01000000,15.39353000,1703816219999,651485.87371790,891,1.77055000,74930.18946570,0
1703816220000,42316.00000000,42361.09000000,42297.12000000,42361.09000000,24.74885000,1703816279999,1047496.21232710,1139,20.24787000,857024.19171160,0
1703816280000,42361.08000000,42383.68000000,42359.90000000,42377.99000000,29.52429000,1703816339999,1250925.77650210,1005,17.00655000,720556.96582890,0
1703816340000,42377.99000000,42378.00000000,42371.22000000,42371.98000000,12.84820000,1703816399999,544416.60170080,607,8.41692000,356647.54034360,0
1703816400000,42371.98000000,42378.38000000,42364.00000000,42378.37000000,17.28581000,1703816459999,732469.60636320,741,6.04909000,256300.44415050,0
1703816460000,42378.38000000,42378.38000000,42359.81000000,42359.81000000,7.42492000,1703816519999,314590.32383280,469,2.57523000,109109.63469190,0
1703816520000,42359.81000000,42370.63000000,42352.01000000,42366.28000000,16.31520000,1703816579999,691125.75194910,761,10.56836000,447671.40317170,0
1703816580000,42366.28000000,42366.28000000,42335.75000000,42352.68000000,16.83699000,1703816639999,713037.09115770,768,5.61208000,237631.16582350,0
1703816640000,42352.69000000,42370.00000000,42350.15000000,42369.30000000,27.20447000,1703816699999,1152466.33036030,1047,10.92016000,462572.96281150,0
1703816700000,42369.30000000,42390.04000000,42366.23000000,42366.23000000,18.49229000,1703816759999,783703.84330270,832,8.48865000,359731.31106740,0
1703816760000,42366.24000000,42366.24000000,42312.94000000,42331.11000000,29.27431000,1703816819999,1239232.93737860,868,17.41202000,736956.93697990,0
1703816820000,42331.11000000,42342.88000000,42314.50000000,42326.00000000,21.56183000,1703816879999,912736.16372050,875,9.39219000,397552.33260780,0
1703816880000,42326.01000000,42326.01000000,42301.10000000,42307.99000000,13.65870000,1703816939999,577954.08483640,707,5.13184000,217119.81012700,0
1703816940000,42307.99000000,42331.10000000,42307.99000000,42326.00000000,14.21599000,1703816999999,601638.46471730,738,9.47235000,400852.59121660,0
1703817000000,42326.00000000,42345.78000000,42313.77000000,42324.04000000,18.15519000,1703817059999,768499.88535450,1012,10.54052000,446165.91940780,0
1703817060000,42324.05000000,42368.95000000,42324.04000000,42362.01000000,13.12806000,1703817119999,556026.96745050,748,9.03984000,382834.65023480,0
1703817120000,42362.00000000,42391.10000000,42362.00000000,42391.09000000,8.59017000,1703817179999,364029.69826310,525,6.87621000,291393.87205710,0
1703817180000,42391.10000000,42420.01000000,42387.24000000,42420.01000000,39.87039000,1703817239999,1690802.44663000,1276,30.56484000,1296180.52488350,0
1703817240000,42420.01000000,42433.00000000,42414.90000000,42414.91000000,21.73276000,1703817299999,921962.04582720,916,7.08136000,300396.83404940,0
1703817300000,42414.91000000,42453.61000000,42414.90000000,42445.33000000,49.73820000,1703817359999,2110663.77039300,1683,35.90771000,1523658.08068030,0
1703817360000,42445.32000000,42445.33000000,42426.00000000,42426.01000000,15.91037000,1703817419999,675153.61913620,540,9.23197000,391755.04374640,0
1703817420000,42426.00000000,42426.01000000,42408.01000000,42408.01000000,10.75959000,1703817479999,456418.95156730,713,3.44135000,145978.52631370,0
1703817480000,42408.01000000,42443.85000000,42408.01000000,42443.85000000,13.31637000,1703817539999,564970.96588960,827,11.61429000,492767.72179290,0
1703817540000,42443.85000000,42444.02000000,42435.34000000,42443.49000000,23.44963000,1703817599999,995237.19924750,761,10.54196000,447393.65644410,0
1703817600000,42443.50000000,42448.92000000,42438.44000000,42445.08000000,14.85265000,1703817659999,630431.96627280,709,6.85109000,290786.11917220,0
1703817660000,42445.08000000,42445.08000000,42435.30000000,42436.44000000,14.67896000,1703817719999,622980.16837300,698,4.62357000,196208.72703470,0
1703817720000,42436.44000000,42436.45000000,42422.01000000,42429.89000000,16.01862000,1703817779999,679660.60068180,633,4.78158000,202870.36873860,0
1703817780000,42429.89000000,42437.78000000,42424.01000000,42437.77000000,9.74682000,1703817839999,413553.87984280,695,7.27576000,308702.98003730,0
1703817840000,42437.78000000,42448.21000000,42437.77000000,42448.21000000,10.63329000,1703817899999,451292.45164310,429,8.77367000,372365.51126740,0
1703817900000,42448.21000000,42453.61000000,42442.88000000,42448.92000000,35.91886000,1703817959999,1524697.46585090,785,26.19493000,1111916.73081740,0
1703817960000,42448.92000000,42488.37000000,42448.91000000,42486.66000000,37.45269000,1703818019999,1590715.83965600,1776,28.89088000,1227015.13235720,0
1703818020000,42486.67000000,42532.00000000,42480.00000000,42522.01000000,64.92348000,1703818079999,2759483.83244380,2687,33.97319000,1443897.18857320,0
1703818080000,42522.01000000,42551.10000000,42520.00000000,42542.01000000,85.51140000,1703818139999,3637317.94137250,2031,47.20099000,2007697.70156860,0
1703818140000,42542.01000000,42603.80000000,42542.00000000,42603.78000000,101.27229000,1703818199999,4311278.97326250,3972,83.28545000,3545386.57838530,0
1703818200000,42603.78000000,42607.91000000,42600.00000000,42600.01000000,99.00335000,1703818259999,4217688.58313630,2440,39.34790000,1676299.03555470,0
1703818260000,42600.00000000,42621.34000000,42585.49000000,42620.11000000,100.77911000,1703818319999,4293791.91925090,2441,49.81731000,2122766.85150170,0
1703818320000,42620.11000000,42625.33000000,42582.26000000,42588.00000000,51.19682000,1703818379999,2180905.86336360,1640,35.81850000,1525730.75546380,0
1703818380000,42587.99000000,42598.46000000,42584.00000000,42595.87000000,39.56455000,1703818439999,1685086.18310210,1517,22.86313000,973707.11642300,0
1703818440000,42595.87000000,42605.74000000,42590.25000000,42598.01000000,26.48359000,1703818499999,1128150.06005030,926,18.64642000,794286.01799680,0
1703818500000,42598.01000000,42598.01000000,42571.10000000,42571.11000000,18.73180000,1703818559999,797596.73882210,1154,7.46929000,318026.14432030,0
1703818560000,42571.11000000,42574.77000000,42555.00000000,42558.91000000,15.36874000,1703818619999,654193.44389090,742,6.45920000,274931.50789710,0
1703818620000,42558.91000000,42560.54000000,42552.39000000,42560.54000000,7.85801000,1703818679999,334421.10099570,493,2.84449000,121051.30073540,0
1703818680000,42560.54000000,42570.00000000,42557.00000000,42561.81000000,18.81898000,1703818739999,801031.61940880,593,5.50857000,234438.92562060,0
1703818740000,42561.81000000,42574.77000000,42561.80000000,42574.71000000,13.04876000,1703818799999,555459.58159140,597,8.41066000,358014.13298460,0
1703818800000,42574.72000000,42591.10000000,42574.35000000,42577.71000000,20.12189000,1703818859999,856864.03831230,766,10.15312000,432333.72512750,0
1703818860000,42577.70000000,42580.00000000,42551.10000000,42551.11000000,18.07633000,1703818919999,769467.93476330,884,3.87918000,165142.97565210,0
1703818920000,42551.11000000,42551.14000000,42541.10000000,42547.10000000,7.68766000,1703818979999,327099.13141680,534,3.92503000,166999.19892610,0
1703818980000,42547.10000000,42554.52000000,42540.05000000,42554.51000000,10.69956000,1703819039999,455212.25095960,535,5.90216000,251109.66649820,0
1703819040000,42554.51000000,42560.00000000,42537.44000000,42537.44000000,9.23942000,1703819099999,393116.91054110,686,2.10901000,89728.82407850,0
1703819100000,42537.44000000,42537.45000000,42528.20000000,42531.30000000,11.60281000,1703819159999,493508.74188620,703,4.39481000,186921.80336490,0
1703819160000,42531.29000000,42533.40000000,42521.57000000,42531.99000000,16.69073000,1703819219999,709839.29771390,561,9.80372000,416916.62806840,0
1703819220000,42532.00000000,42548.01000000,42531.99000000,42548.01000000,32.39089000,1703819279999,1377703.38826680,606,30.82366000,1311040.43476670,0
1703819280000,42548.01000000,42551.78000000,42538.20000000,42538.21000000,16.41660000,1703819339999,698481.41740010,554,6.02941000,256528.73920550,0
1703819340000,42538.20000000,42550.10000000,42538.20000000,42550.10000000,10.09301000,1703819399999,429354.48885680,600,6.78535000,288644.58223410,0
1703819400000,42550.10000000,42551.78000000,42534.50000000,42534.51000000,12.57102000,1703819459999,534845.98371220,541,1.75350000,74603.17519440,0
1703819460000,42534.50000000,42534.51000000,42531.95000000,42531.95000000,4.58853000,1703819519999,195166.28241030,342,1.72344000,73304.07112960,0
1703819520000,42531.95000000,42531.96000000,42522.28000000,42529.01000000,4.92711000,1703819579999,209549.59477930,506,1.85707000,78981.35845790,0
1703819580000,42529.00000000,42531.96000000,42518.98000000,42526.76000000,5.53749000,1703819639999,235492.20106080,562,2.90637000,123596.97174910,0
1703819640000,42526.75000000,42526.77000000,42523.52000000,42526.76000000,3.89522000,1703819699999,165648.00146350,470,1.97350000,83924.51372200,0
