Opentime,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1698753600000,34488.26000000,34514.00000000,34269.09000000,34297.16000000,1640.69161000,1698757199999,56427011.52836770,58607,666.32664000,22913513.08723640,0
1698757200000,34297.17000000,34338.19000000,34138.83000000,34207.01000000,1621.13795000,1698760799999,55528745.51091780,62319,729.60283000,24991304.58894220,0
1698760800000,34207.01000000,34363.29000000,34130.00000000,34315.84000000,1911.99550000,1698764399999,65490361.48359580,69320,905.33670000,31009560.21517050,0
1698764400000,34315.85000000,34365.59000000,34150.00000000,34272.19000000,1657.32259000,1698767999999,56764393.60035080,71755,782.74475000,26809871.35619470,0
1698768000000,34272.19000000,34500.00000000,34223.26000000,34425.60000000,1437.02343000,1698771599999,49408255.45598970,59601,759.78564000,26125171.18201110,0
1698771600000,34425.61000000,34430.00000000,34350.00000000,34381.03000000,817.37235000,1698775199999,28104661.42785000,36013,362.75653000,12472335.07487930,0
1698775200000,34381.04000000,34494.04000000,34335.29000000,34475.35000000,971.99563000,1698778799999,33440900.79732700,36334,546.11687000,18790228.16520080,0
1698778800000,34475.36000000,34588.00000000,34428.72000000,34540.30000000,1597.99242000,1698782399999,55130965.97003890,53022,870.78116000,30042561.35883100,0
1698782400000,34540.30000000,34710.00000000,34508.03000000,34632.66000000,1791.26079000,1698785999999,61999628.25752320,56799,1000.31915000,34623793.94108600,0
1698786000000,34632.66000000,34720.49000000,34430.00000000,34475.98000000,1356.88700000,1698789599999,46912013.81531580,49171,614.88191000,21262401.37901270,0
1698789600000,34475.98000000,34638.46000000,34444.13000000,34559.15000000,1047.96414000,1698793199999,36201032.88911680,36795,529.13497000,18279140.81343960,0
1698793200000,34559.16000000,34658.35000000,34516.04000000,34639.77000000,1087.68053000,1698796799999,37630674.25518360,33789,582.72559000,20160377.97002720,0
1698796800000,34639.78000000,34668.05000000,34500.15000000,34507.68000000,1514.98495000,1698800399999,52382476.62917540,58136,660.27743000,22830412.93899910,0
1698800400000,34507.67000000,34557.11000000,34465.62000000,34492.07000000,813.73754000,1698803999999,28084832.19122170,30364,353.03305000,12183850.19517910,0
1698804000000,34492.08000000,34494.20000000,34426.09000000,34450.03000000,646.51710000,1698807599999,22284934.03406720,25112,288.94170000,9959407.72929820,0
1698807600000,34450.04000000,34466.03000000,34400.00000000,34418.40000000,772.84636000,1698811199999,26612725.61884770,26936,343.24839000,11819118.24302800,0
1698811200000,34418.39000000,34464.97000000,34386.44000000,34439.57000000,715.07737000,1698814799999,24620075.20413080,24757,374.88401000,12907796.18614310,0
1698814800000,34439.57000000,34443.85000000,34333.00000000,34348.39000000,839.52376000,1698818399999,28872777.70002320,33671,340.51129000,11711669.63245520,0
1698818400000,34348.40000000,34416.66000000,34316.00000000,34407.11000000,813.92979000,1698821999999,27975788.69229040,31475,394.72131000,13566112.34829170,0
1698822000000,34407.10000000,34498.57000000,34392.26000000,34451.28000000,847.98166000,1698825599999,29219314.06460940,34362,383.71438000,13220987.72022380,0
1698825600000,34451.28000000,34476.41000000,34411.47000000,34440.17000000,828.42682000,1698829199999,28536310.47578980,29010,334.52568000,11522626.06847690,0
1698829200000,34440.17000000,34493.48000000,34415.93000000,34481.84000000,670.82299000,1698832799999,23110334.79891190,27684,255.31391000,8795475.40597460,0
1698832800000,34481.84000000,34481.85000000,34353.40000000,34374.69000000,920.44454000,1698836399999,31671719.78238850,33913,304.46774000,10476076.48091480,0
1698836400000,34374.69000000,34449.33000000,34345.00000000,34424.07000000,931.10278000,1698839999999,32019441.65882410,34914,431.48429000,14837668.30077220,0
1698840000000,34424.07000000,34889.96000000,34345.00000000,34790.61000000,3597.29663000,1698843599999,124636287.34677620,98598,2002.08074000,69391604.03080990,0
1698843600000,34790.60000000,35200.00000000,34400.33000000,34595.54000000,8043.74214000,1698847199999,279585622.61496190,204941,3876.66005000,134830704.74136600,0
1698847200000,34595.54000000,34660.00000000,34097.39000000,34183.96000000,4626.89653000,1698850799999,159059791.92773670,119699,1828.56240000,62861356.72794270,0
1698850800000,34183.97000000,34311.24000000,34161.73000000,34291.94000000,2718.96188000,1698854399999,93134921.54328240,74448,1313.19695000,44979343.00450780,0
1698854400000,34291.94000000,34543.13000000,34280.02000000,34458.63000000,2127.28394000,1698857999999,73205011.08163970,61701,1138.50289000,39184174.71627530,0
1698858000000,34458.62000000,34534.46000000,34350.00000000,34510.28000000,1969.67109000,1698861599999,67874707.29149460,60837,893.82031000,30798564.05515590,0
1698861600000,34510.28000000,34738.07000000,34432.76000000,34578.50000000,3128.29895000,1698865199999,108117765.27186130,107260,1671.90389000,57789029.87899890,0
1698865200000,34578.49000000,34720.43000000,34491.82000000,34557.67000000,2394.85314000,1698868799999,82857257.85847390,88060,1153.31500000,39903569.59274440,0
1698868800000,34557.67000000,35478.00000000,34540.00000000,35406.08000000,5243.98487000,1698872399999,183459367.88930610,143060,3045.57816000,106572852.93084750,0
1698872400000,35406.08000000,35582.00000000,35086.57000000,35380.93000000,5321.37885000,1698875999999,188057168.06756450,146015,2555.86557000,90349632.84110370,0
1698876000000,35380.92000000,35530.16000000,35192.25000000,35280.28000000,2579.70032000,1698879599999,91218264.38073490,76956,1143.55471000,40447211.40756890,0
1698879600000,35280.29000000,35464.10000000,35222.22000000,35421.43000000,1405.81765000,1698883199999,49751924.35534130,52726,690.83905000,24448646.29058880,0
1698883200000,35421.43000000,35649.99000000,35362.00000000,35423.29000000,2217.57614000,1698886799999,78677043.31768750,68934,1117.01983000,39632932.01020990,0
1698886800000,35423.30000000,35616.01000000,35397.21000000,35567.88000000,1474.15678000,1698890399999,52349329.31438740,49519,736.97967000,26171031.25187030,0
1698890400000,35567.88000000,35984.99000000,35518.61000000,35678.85000000,3510.79479000,1698893999999,125464412.59803680,97773,1832.46481000,65494157.53471920,0
1698894000000,35678.85000000,35819.81000000,35550.00000000,35571.68000000,2247.13667000,1698897599999,80156371.48798040,65512,1044.43685000,37259459.27456920,0
1698897600000,35571.68000000,35600.00000000,35445.92000000,35460.39000000,1226.10027000,1698901199999,43561720.44976880,43364,557.25875000,19799046.63346980,0
1698901200000,35460.38000000,35486.75000000,35152.00000000,35196.70000000,2416.78948000,1698904799999,85261377.70895160,70011,996.33628000,35144378.02815600,0
1698904800000,35196.69000000,35262.24000000,35063.25000000,35231.22000000,1938.73321000,1698908399999,68207371.08942790,57273,858.84934000,30218264.85212050,0
1698908400000,35231.21000000,35352.88000000,35212.00000000,35279.85000000,1303.93083000,1698911999999,45997202.41139480,39832,723.96989000,25538793.16122060,0
1698912000000,35279.86000000,35320.00000000,35095.00000000,35318.14000000,1649.69324000,1698915599999,58084121.18553480,45268,860.57073000,30292265.55323210,0
1698915600000,35318.14000000,35410.00000000,35253.02000000,35377.12000000,1297.11925000,1698919199999,45846348.05128700,37899,664.93896000,23504299.25499710,0
1698919200000,35377.12000000,35478.02000000,35336.01000000,35370.05000000,1340.01079000,1698922799999,47449207.89721900,42396,668.22356000,23663675.18485170,0
1698922800000,35370.06000000,35438.79000000,35304.87000000,35373.56000000,1221.66077000,1698926399999,43214088.53989780,50205,520.52925000,18412880.64046190,0
1698926400000,35373.56000000,35457.96000000,35304.92000000,35351.13000000,1118.81115000,1698929999999,39585361.85299760,43578,570.08463000,20169451.69293450,0
1698930000000,35351.12000000,35367.11000000,34680.00000000,34926.96000000,4493.79779000,1698933599999,157505329.83909820,128024,2103.25239000,73714995.35326520,0
1698933600000,34926.97000000,35023.34000000,34689.93000000,34924.74000000,3464.22005000,1698937199999,120767874.38620640,90641,1710.53606000,59634004.32189990,0
1698937200000,34924.74000000,34932.53000000,34537.99000000,34640.01000000,3413.86798000,1698940799999,118507940.41913160,96891,1614.43627000,56048588.93755320,0
1698940800000,34640.01000000,34739.47000000,34300.00000000,34646.00000000,3842.14319000,1698944399999,132686812.99943380,104539,1899.50054000,65614223.01390450,0
1698944400000,34646.00000000,34781.25000000,34550.01000000,34771.99000000,1800.05857000,1698947999999,62383212.76281060,58629,976.71415000,33851145.93011620,0
1698948000000,34772.00000000,34865.69000000,34720.83000000,34847.69000000,1523.38740000,1698951599999,53017690.89618290,47511,788.98114000,27456663.78808920,0
1698951600000,34847.69000000,35017.42000000,34811.21000000,35000.01000000,1551.64490000,1698955199999,54164515.56760250,50097,829.17583000,28946266.53727630,0
1698955200000,35000.00000000,35097.19000000,34822.00000000,34903.64000000,2288.06300000,1698958799999,79970739.65651680,61929,1069.35228000,37372444.70797150,0
1698958800000,34903.65000000,34973.64000000,34846.45000000,34921.92000000,947.06339000,1698962399999,33052658.83957010,32683,374.48393000,13069687.34311480,0
1698962400000,34921.93000000,34927.50000000,34764.70000000,34788.81000000,880.15839000,1698965999999,30663180.37966110,34016,399.55793000,13918573.82771590,0
1698966000000,34788.82000000,34941.59000000,34706.51000000,34941.59000000,848.65929000,1698969599999,29567786.44138560,34313,385.70043000,13438490.12121160,0
1698969600000,34941.58000000,34946.50000000,34400.81000000,34510.29000000,2936.40188000,1698973199999,101709372.00493330,78383,1402.62005000,48548730.20942460,0
1698973200000,34510.30000000,34622.22000000,34366.70000000,34594.32000000,1761.37646000,1698976799999,60796031.46678750,65976,789.10483000,27235814.99444140,0
1698976800000,34594.33000000,34711.73000000,34552.92000000,34677.59000000,956.63199000,1698980399999,33146859.20342310,35429,527.78918000,18287848.38285560,0
1698980400000,34677.59000000,34702.93000000,34624.00000000,34681.92000000,576.59651000,1698983999999,19987123.05688050,24283,252.51103000,8752626.44587220,0
1698984000000,34681.91000000,34696.40000000,34310.00000000,34404.25000000,1746.76960000,1698987599999,60206063.62458590,54014,708.10584000,24401784.51900850,0
1698987600000,34404.26000000,34553.05000000,34335.17000000,34540.72000000,1171.48608000,1698991199999,40355508.20167730,41260,574.26668000,19782489.22970250,0
1698991200000,34540.72000000,34563.57000000,34424.84000000,34444.92000000,977.46877000,1698994799999,33723932.20049210,35790,455.33498000,15708256.04275390,0
1698994800000,34444.93000000,34505.88000000,34355.00000000,34464.97000000,1280.98806000,1698998399999,44117811.97062070,38435,718.80597000,24757440.25453950,0
1698998400000,34464.98000000,34626.12000000,34212.00000000,34428.07000000,2688.98223000,1699001999999,92640670.32257550,75129,1301.30969000,44840470.34280100,0
1699002000000,34428.07000000,34448.67000000,34195.00000000,34258.94000000,2447.16302000,1699005599999,83956067.43949670,65781,1239.66254000,42535577.82232630,0
1699005600000,34258.95000000,34280.00000000,34120.00000000,34279.34000000,2361.08804000,1699009199999,80756346.73498730,70375,1338.17909000,45770248.15333120,0
1699009200000,34279.35000000,34281.76000000,34163.00000000,34252.40000000,1599.34986000,1699012799999,54727497.12033940,44628,879.35393000,30090014.86136030,0
1699012800000,34252.39000000,34450.00000000,34150.68000000,34398.09000000,2071.16241000,1699016399999,71081099.68444090,72217,1100.20359000,37756549.07352540,0
1699016400000,34398.09000000,34584.90000000,34334.75000000,34570.80000000,1702.31642000,1699019999999,58626951.78330680,58560,907.40170000,31253340.53153440,0
1699020000000,34570.80000000,34788.00000000,34500.68000000,34712.69000000,2742.21762000,1699023599999,95006763.30882470,79689,1446.27090000,50108955.54815040,0
1699023600000,34712.69000000,34848.79000000,34682.77000000,34763.71000000,2312.19501000,1699027199999,80423970.07779470,59673,1081.27819000,37608370.05210600,0
1699027200000,34763.71000000,34822.15000000,34576.29000000,34665.96000000,1891.89478000,1699030799999,65644151.41642550,59888,877.48971000,30446107.29135600,0
1699030800000,34665.95000000,34669.89000000,34323.37000000,34425.20000000,2104.06717000,1699034399999,72510508.98549270,64222,868.66452000,29938962.92893490,0
1699034400000,34425.21000000,34604.68000000,34351.18000000,34527.89000000,1395.31091000,1699037999999,48116965.97744670,52929,679.50060000,23431707.76200340,0
1699038000000,34527.89000000,34585.35000000,34419.35000000,34530.71000000,1057.02773000,1699041599999,36467532.68470830,39630,519.55714000,17924757.93833460,0
1699041600000,34530.71000000,34659.66000000,34485.65000000,34593.90000000,1046.24789000,1699045199999,36198348.86332720,37664,485.75796000,16805198.07266210,0
1699045200000,34593.90000000,34700.00000000,34583.86000000,34600.93000000,704.45031000,1699048799999,24415621.01673870,27010,288.42335000,9997356.41162300,0
1699048800000,34600.94000000,34635.25000000,34563.54000000,34628.14000000,645.16337000,1699052399999,22322461.48092130,25778,273.14299000,9449928.90711360,0
1699052400000,34628.13000000,34740.00000000,34611.38000000,34716.78000000,894.85032000,1699055999999,31025172.93963550,30630,454.12223000,15743631.99917380,0
1699056000000,34716.78000000,34725.00000000,34653.84000000,34696.65000000,654.53035000,1699059599999,22704963.12216940,32222,266.04931000,9228304.94138230,0
1699059600000,34696.66000000,34786.68000000,34632.47000000,34768.15000000,724.86868000,1699063199999,25163267.52798210,33975,378.23555000,13132337.03928060,0
1699063200000,34768.14000000,34786.66000000,34668.17000000,34673.75000000,550.41025000,1699066799999,19115114.84264160,25565,248.16794000,8618296.44572410,0
1699066800000,34673.76000000,34729.33000000,34647.00000000,34708.90000000,360.04527000,1699070399999,12487206.90940120,23135,176.78026000,6131064.73865450,0
1699070400000,34708.91000000,34724.39000000,34647.00000000,34671.02000000,447.65059000,1699073999999,15525278.34331480,24810,203.62494000,7061598.59218190,0
1699074000000,34671.01000000,34760.00000000,34585.18000000,34760.00000000,833.78335000,1699077599999,28885412.09329230,35704,425.42938000,14740328.95216750,0
1699077600000,34759.99000000,35000.00000000,34720.11000000,34775.26000000,2120.49530000,1699081199999,73893401.13947090,73556,1210.11029000,42174132.01995820,0
1699081200000,34775.27000000,34874.09000000,34759.99000000,34767.99000000,719.87032000,1699084799999,25064136.66553890,39759,368.21672000,12820066.83702790,0
1699084800000,34767.99000000,34884.93000000,34709.92000000,34854.42000000,852.22814000,1699088399999,29650739.80150090,37168,420.41214000,14629078.23359250,0
1699088400000,34854.43000000,34869.48000000,34750.00000000,34757.01000000,904.81761000,1699091999999,31500737.15782030,33462,337.38549000,11745033.18902660,0
1699092000000,34757.00000000,34802.57000000,34726.00000000,34729.94000000,566.12093000,1699095599999,19679889.16920740,26372,257.10432000,8937375.73025990,0
1699095600000,34729.94000000,34785.91000000,34680.13000000,34712.37000000,529.13484000,1699099199999,18379921.51301370,28791,248.53272000,8632695.37670420,0
1699099200000,34712.37000000,34763.19000000,34678.53000000,34758.78000000,579.19808000,1699102799999,20105895.25069000,26653,308.22547000,10699594.75680200,0
1699102800000,34758.78000000,34758.78000000,34656.01000000,34700.37000000,595.15371000,1699106399999,20659351.20595950,30205,268.45363000,9318275.74152510,0
1699106400000,34700.36000000,34803.97000000,34682.82000000,34733.14000000,832.97278000,1699109999999,28941889.65990160,35566,386.91777000,13442426.57509750,0
1699110000000,34733.14000000,34749.26000000,34644.00000000,34709.91000000,645.30679000,1699113599999,22387980.90974880,35643,301.71844000,10467419.89143540,0
1699113600000,34709.91000000,34765.54000000,34692.52000000,34694.51000000,488.58579000,1699117199999,16968360.93976970,26149,242.89352000,8435718.53965260,0
1699117200000,34694.51000000,34772.53000000,34694.50000000,34761.17000000,410.66214000,1699120799999,14263845.54598690,21311,219.09517000,7610206.78195400,0
1699120800000,34761.16000000,34789.81000000,34725.82000000,34780.17000000,339.66846000,1699124399999,11803019.01131740,21020,165.07317000,5735991.88293180,0
1699124400000,34780.18000000,34795.46000000,34730.73000000,34730.73000000,294.05242000,1699127999999,10221382.39952800,19267,136.44635000,4742837.15391410,0
1699128000000,34730.74000000,34754.94000000,34708.54000000,34754.85000000,363.77184000,1699131599999,12637154.56701900,17973,122.86171000,4267731.30053630,0
1699131600000,34754.84000000,34884.39000000,34754.80000000,34798.49000000,635.94353000,1699135199999,22146566.83496530,24198,316.15971000,11009715.01024410,0
1699135200000,34798.49000000,35184.74000000,34798.48000000,35160.00000000,2114.15101000,1699138799999,74046336.71522430,64073,1270.95472000,44510968.36139140,0
1699138800000,35160.00000000,35255.00000000,35007.43000000,35062.07000000,1814.13327000,1699142399999,63726747.09437130,58210,950.31777000,33388556.82584890,0
1699142400000,35062.06000000,35086.31000000,34935.00000000,34978.05000000,1070.32642000,1699145999999,37449908.36124880,47983,466.24970000,16312394.55387770,0
1699146000000,34978.05000000,35067.94000000,34946.15000000,35064.77000000,658.05432000,1699149599999,23032087.74930260,30445,330.13653000,11554824.08117230,0
1699149600000,35064.77000000,35085.29000000,34938.85000000,35049.74000000,611.60667000,1699153199999,21410837.23704800,29546,319.11956000,11171932.59622340,0
1699153200000,35049.73000000,35300.00000000,35016.09000000,35277.01000000,1362.57865000,1699156799999,47921015.47795290,49391,789.51146000,27769832.27766710,0
1699156800000,35277.02000000,35305.75000000,35122.53000000,35151.11000000,1330.76132000,1699160399999,46866359.14145440,46690,673.82019000,23730164.29683850,0
1699160400000,35151.11000000,35229.42000000,35117.55000000,35163.98000000,724.25247000,1699163999999,25475834.99508710,32166,369.86602000,13009821.48982510,0
1699164000000,35163.99000000,35171.68000000,35043.92000000,35057.28000000,764.13102000,1699167599999,26817741.53362050,35596,347.62114000,12198294.74883070,0
1699167600000,35057.28000000,35180.00000000,35044.23000000,35162.46000000,710.60772000,1699171199999,24949199.20716300,29159,375.59553000,13187838.72819220,0
1699171200000,35162.46000000,35188.68000000,35000.20000000,35024.20000000,1132.08950000,1699174799999,39739275.13741780,41121,442.41033000,15529953.20352560,0
1699174800000,35024.20000000,35130.00000000,35024.20000000,35096.36000000,873.69267000,1699178399999,30652311.94273230,30797,398.08069000,13964870.17419210,0
1699178400000,35096.35000000,35141.89000000,35031.10000000,35121.43000000,703.62556000,1699181999999,24690785.46416710,28304,260.62813000,9144944.15599820,0
1699182000000,35121.43000000,35150.00000000,35050.00000000,35085.98000000,882.61024000,1699185599999,30990061.76918860,37321,367.17634000,12892125.58149060,0
1699185600000,35085.97000000,35172.20000000,35018.39000000,35083.61000000,985.51112000,1699189199999,34605847.23945800,51077,500.01750000,17559090.02374220,0
1699189200000,35083.61000000,35120.30000000,34757.47000000,34831.04000000,1432.37796000,1699192799999,50066432.60279720,58321,584.76294000,20437039.09213070,0
1699192800000,34831.04000000,34933.51000000,34771.67000000,34897.19000000,1159.33545000,1699196399999,40433059.04305650,53854,605.85688000,21130442.16981510,0
1699196400000,34897.20000000,34915.93000000,34804.21000000,34882.92000000,665.08168000,1699199999999,23193562.12861060,38762,331.45153000,11558620.84886960,0
1699200000000,34882.92000000,34964.14000000,34867.14000000,34954.59000000,520.65720000,1699203599999,18182601.56613340,31382,273.78132000,9560450.37315480,0
1699203600000,34954.59000000,35278.54000000,34949.10000000,35066.92000000,1833.73653000,1699207199999,64420947.14390550,72161,975.61032000,34269654.65132170,0
1699207200000,35066.91000000,35110.00000000,34996.22000000,35029.21000000,665.50680000,1699210799999,23318898.47018210,32045,305.73130000,10712973.08948340,0
1699210800000,35029.22000000,35107.82000000,34965.83000000,34988.21000000,601.19568000,1699214399999,21065907.00832030,30963,275.38298000,9650758.71250130,0
1699214400000,34988.20000000,35089.00000000,34977.43000000,35014.53000000,428.10098000,1699217999999,15000525.48297450,24936,215.39334000,7547351.32074670,0
1699218000000,35014.53000000,35020.00000000,34448.00000000,34645.92000000,2061.42460000,1699221599999,71535478.87777000,77373,883.62185000,30649272.50591310,0
1699221600000,34645.92000000,35017.80000000,34626.43000000,34971.41000000,968.90116000,1699225199999,33698255.51095750,47179,517.96767000,18017253.27905100,0
1699225200000,34971.41000000,35380.00000000,34971.40000000,35011.88000000,2382.56804000,1699228799999,83834040.91094060,81896,1260.53868000,44352173.94543960,0
1699228800000,35011.89000000,35074.25000000,34905.53000000,35054.99000000,1156.13398000,1699232399999,40464092.28131340,49978,523.36110000,18315037.32896990,0
1699232400000,35054.98000000,35118.71000000,34840.18000000,34875.00000000,1180.01779000,1699235999999,41289699.69675140,47134,524.74941000,18361978.06351490,0
1699236000000,34875.01000000,34950.00000000,34832.00000000,34901.89000000,700.19913000,1699239599999,24428485.68944470,29977,387.91820000,13532504.54104720,0
1699239600000,34901.88000000,34994.04000000,34830.00000000,34978.38000000,613.48950000,1699243199999,21419115.23351920,30194,306.10600000,10688522.57513890,0
1699243200000,34978.38000000,35024.99000000,34836.32000000,34872.42000000,972.83183000,1699246799999,33953069.35136020,35097,426.73187000,14897696.44904320,0
1699246800000,34872.42000000,34907.48000000,34725.90000000,34808.17000000,1130.15208000,1699250399999,39312599.28499050,46271,502.55486000,17481716.32982760,0
1699250400000,34808.17000000,34871.89000000,34762.28000000,34853.67000000,450.69112000,1699253999999,15696465.16056450,25946,234.95339000,8182917.03973040,0
1699254000000,34853.68000000,34922.54000000,34820.19000000,34904.72000000,487.35356000,1699257599999,16997086.80547210,28741,246.83629000,8608663.21007380,0
1699257600000,34904.72000000,34959.00000000,34827.01000000,34955.34000000,640.39728000,1699261199999,22341592.23899320,33267,277.15361000,9669265.49779250,0
1699261200000,34955.34000000,35121.60000000,34938.16000000,35118.20000000,1222.32334000,1699264799999,42833068.49318480,50502,672.14577000,23553146.14153070,0
1699264800000,35118.19000000,35276.33000000,35086.78000000,35158.22000000,1374.33426000,1699268399999,48353530.32043100,53104,728.05423000,25616372.97454250,0
1699268400000,35158.23000000,35237.50000000,35057.55000000,35232.45000000,1060.50140000,1699271999999,37297048.03487410,44010,506.38066000,17812708.41089030,0
1699272000000,35232.45000000,35250.00000000,35113.99000000,35206.37000000,1248.03263000,1699275599999,43917845.18138400,48125,612.95808000,21571297.36714530,0
1699275600000,35206.38000000,35218.93000000,34902.06000000,35030.36000000,2065.88559000,1699279199999,72387384.47474330,75653,881.25267000,30866413.81142300,0
1699279200000,35030.36000000,35207.00000000,35025.16000000,35200.00000000,1188.47892000,1699282799999,41721265.93700220,56463,661.53893000,23223564.35897580,0
1699282800000,35200.00000000,35210.00000000,35061.71000000,35080.95000000,913.19538000,1699286399999,32086584.32737240,44736,437.84381000,15384307.37995440,0
1699286400000,35080.95000000,35111.10000000,34923.70000000,34967.24000000,1059.88333000,1699289999999,37108017.97959780,49707,510.15261000,17861633.31918120,0
1699290000000,34967.23000000,35028.38000000,34900.43000000,34981.66000000,772.66548000,1699293599999,27009958.28300930,37721,383.62749000,13410126.06910810,0
1699293600000,34981.67000000,35000.00000000,34810.64000000,34950.60000000,892.85774000,1699297199999,31169117.74670030,44769,465.22071000,16241574.48215730,0
1699297200000,34950.60000000,35090.20000000,34923.33000000,35054.68000000,671.75592000,1699300799999,23518717.19865330,32407,328.65703000,11506041.02825630,0
1699300800000,35054.67000000,35065.13000000,34912.49000000,35022.45000000,744.84603000,1699304399999,26052485.93888550,31897,318.58155000,11142219.19999970,0
1699304400000,35022.45000000,35044.30000000,34892.03000000,35020.00000000,560.92157000,1699307999999,19621992.32742420,30132,233.26955000,8159923.44314520,0
1699308000000,35019.99000000,35150.00000000,35019.99000000,35115.73000000,613.19971000,1699311599999,21514746.26944640,29124,305.53976000,10720267.45733920,0
1699311600000,35115.74000000,35118.26000000,34946.75000000,35046.09000000,626.32329000,1699315199999,21933734.01020270,33291,294.68969000,10318384.67430320,0
1699315200000,35046.09000000,35053.41000000,34830.00000000,34924.90000000,1200.26066000,1699318799999,41929230.26728670,59320,547.72622000,19131952.99847580,0
1699318800000,34924.89000000,34960.00000000,34845.16000000,34940.61000000,614.79149000,1699322399999,21463757.48820030,34800,283.14260000,9884823.25704740,0
1699322400000,34940.62000000,34972.72000000,34801.00000000,34814.33000000,806.64086000,1699325999999,28131546.61632070,40410,344.71257000,12023317.77542440,0
1699326000000,34814.32000000,34930.83000000,34790.64000000,34919.01000000,761.45990000,1699329599999,26548651.07254050,32090,427.68564000,14912676.33316510,0
1699329600000,34919.01000000,34941.57000000,34822.36000000,34893.16000000,772.96311000,1699333199999,26954376.10736330,31022,296.01920000,10322257.22315120,0
1699333200000,34893.17000000,34914.84000000,34839.18000000,34913.02000000,639.82305000,1699336799999,22312154.13633420,26735,309.84753000,10805460.01782410,0
1699336800000,34913.02000000,34971.77000000,34874.35000000,34964.82000000,482.77270000,1699340399999,16862894.74443900,25956,271.81376000,9494287.07695150,0
1699340400000,34964.81000000,34964.82000000,34860.00000000,34937.71000000,567.67516000,1699343999999,19820173.80265360,31107,261.09537000,9115869.31336790,0
1699344000000,34937.71000000,34975.90000000,34866.67000000,34906.03000000,747.63522000,1699347599999,26109880.11554350,31118,289.06235000,10094907.31614070,0
1699347600000,34906.04000000,34920.01000000,34687.50000000,34785.44000000,1721.64771000,1699351199999,59959635.66200700,63725,781.35512000,27215524.20286000,0
1699351200000,34785.43000000,34786.93000000,34551.00000000,34643.33000000,2420.14244000,1699354799999,83901026.48815320,92384,1043.60899000,36179237.76862760,0
1699354800000,34643.32000000,34740.82000000,34615.00000000,34627.83000000,1088.08296000,1699358399999,37732948.91860400,42777,540.70116000,18749369.94431510,0
1699358400000,34627.83000000,34760.07000000,34523.06000000,34737.25000000,1326.53795000,1699361999999,45964253.18596020,54817,659.37500000,22850181.26527960,0
1699362000000,34737.25000000,34780.14000000,34629.40000000,34780.01000000,1076.17697000,1699365599999,37355616.30898510,42232,522.37812000,18133772.00483320,0
1699365600000,34780.00000000,34840.88000000,34720.00000000,34822.47000000,1199.76862000,1699369199999,41732232.34236270,46559,655.68511000,22805564.58518240,0
1699369200000,34822.48000000,34837.93000000,34625.85000000,34721.23000000,1410.25788000,1699372799999,48952547.68140490,60361,667.80541000,23178090.32673390,0
1699372800000,34721.23000000,34746.33000000,34633.48000000,34673.84000000,783.83095000,1699376399999,27203477.98171560,37588,335.09420000,11629127.56195290,0
1699376400000,34673.84000000,34859.00000000,34560.00000000,34850.00000000,1414.01613000,1699379999999,49105156.61915710,56806,755.37474000,26237716.85953900,0
1699380000000,34850.00000000,35521.49000000,34839.19000000,35377.01000000,7191.52593000,1699383599999,253521670.79702490,179798,4152.37566000,146358256.94869770,0
